equipamento_id,timestamp,hora,minuto,dia_semana,mes,operando,consumo_kwh,solar_kwh,irradiancia_wm2,tarifa_rs_kwh,temperatura_c,cobertura_solar_pct,classe_risco,score_risco,custo_rs
3,2024-05-01 07:15:00,7,15,2,5,0,0.1677,1.2345,140.68,0.74,31.3,100.0,1,46,0.1241
4,2024-05-01 07:15:00,7,15,2,5,1,7.1394,1.2345,140.68,0.74,31.3,17.3,1,62,5.2832
5,2024-05-01 07:15:00,7,15,2,5,0,0.1108,1.2345,140.68,0.74,31.3,100.0,1,52,0.082
6,2024-05-01 07:15:00,7,15,2,5,1,5.6313,1.2345,140.68,0.74,31.3,21.9,1,57,4.1672
7,2024-05-01 07:15:00,7,15,2,5,0,0.057,1.2345,140.68,0.74,31.3,100.0,1,52,0.0422
8,2024-05-01 07:15:00,7,15,2,5,0,0.0632,1.2345,140.68,0.74,31.3,100.0,1,54,0.0468
1,2024-05-01 07:30:00,7,30,2,5,0,0.2674,0.9047,103.1,0.74,28.8,100.0,1,47,0.1979
2,2024-05-01 07:30:00,7,30,2,5,0,0.1818,0.9047,103.1,0.74,28.8,100.0,1,46,0.1345
3,2024-05-01 07:30:00,7,30,2,5,0,0.1571,0.9047,103.1,0.74,28.8,100.0,1,47,0.1163
4,2024-05-01 07:30:00,7,30,2,5,0,0.1272,0.9047,103.1,0.74,28.8,100.0,1,50,0.0941
5,2024-05-01 07:30:00,7,30,2,5,1,6.628,0.9047,103.1,0.74,28.8,13.6,1,61,4.9047
6,2024-05-01 07:30:00,7,30,2,5,0,0.1124,0.9047,103.1,0.74,28.8,100.0,1,51,0.0832
7,2024-05-01 07:30:00,7,30,2,5,0,0.047,0.9047,103.1,0.74,28.8,100.0,1,57,0.0348
8,2024-05-01 07:30:00,7,30,2,5,1,4.4551,0.9047,103.1,0.74,28.8,20.3,1,56,3.2968
1,2024-05-01 07:45:00,7,45,2,5,0,0.2658,1.2685,144.56,0.74,29.4,100.0,1,47,0.1967
2,2024-05-01 07:45:00,7,45,2,5,0,0.2381,1.2685,144.56,0.74,29.4,100.0,1,44,0.1762
3,2024-05-01 07:45:00,7,45,2,5,0,0.2016,1.2685,144.56,0.74,29.4,100.0,1,52,0.1492
4,2024-05-01 07:45:00,7,45,2,5,0,0.1563,1.2685,144.56,0.74,29.4,100.0,1,48,0.1157
5,2024-05-01 07:45:00,7,45,2,5,1,6.0248,1.2685,144.56,0.74,29.4,21.1,1,56,4.4584
6,2024-05-01 07:45:00,7,45,2,5,1,5.8214,1.2685,144.56,0.74,29.4,21.8,1,56,4.3078
7,2024-05-01 07:45:00,7,45,2,5,0,0.0514,1.2685,144.56,0.74,29.4,100.0,1,48,0.038
8,2024-05-01 07:45:00,7,45,2,5,0,0.0652,1.2685,144.56,0.74,29.4,100.0,1,42,0.0482
1,2024-05-01 08:00:00,8,0,2,5,1,16.3793,3.0075,342.73,0.74,30.4,18.4,2,89,12.1207
2,2024-05-01 08:00:00,8,0,2,5,1,12.2313,3.0075,342.73,0.74,30.4,24.6,1,59,9.0512
3,2024-05-01 08:00:00,8,0,2,5,0,0.1726,3.0075,342.73,0.74,30.4,100.0,1,50,0.1277
4,2024-05-01 08:00:00,8,0,2,5,0,0.1543,3.0075,342.73,0.74,30.4,100.0,1,52,0.1142
5,2024-05-01 08:00:00,8,0,2,5,0,0.0984,3.0075,342.73,0.74,30.4,100.0,1,47,0.0728
6,2024-05-01 08:00:00,8,0,2,5,0,0.1046,3.0075,342.73,0.74,30.4,100.0,1,50,0.0774
7,2024-05-01 08:00:00,8,0,2,5,0,0.0505,3.0075,342.73,0.74,30.4,100.0,1,41,0.0374
8,2024-05-01 08:00:00,8,0,2,5,1,4.1909,3.0075,342.73,0.74,30.4,71.8,1,49,3.1013
1,2024-05-01 08:15:00,8,15,2,5,0,0.2424,2.997,341.53,0.74,27.3,100.0,1,58,0.1794
2,2024-05-01 08:15:00,8,15,2,5,0,0.1847,2.997,341.53,0.74,27.3,100.0,1,45,0.1367
3,2024-05-01 08:15:00,8,15,2,5,0,0.1577,2.997,341.53,0.74,27.3,100.0,1,48,0.1167
4,2024-05-01 08:15:00,8,15,2,5,0,0.1609,2.997,341.53,0.74,27.3,100.0,1,52,0.1191
5,2024-05-01 08:15:00,8,15,2,5,0,0.1242,2.997,341.53,0.74,27.3,100.0,1,47,0.0919
6,2024-05-01 08:15:00,8,15,2,5,1,7.4278,2.997,341.53,0.74,27.3,40.3,1,50,5.4966
7,2024-05-01 08:15:00,8,15,2,5,0,0.0659,2.997,341.53,0.74,27.3,100.0,1,46,0.0488
8,2024-05-01 08:15:00,8,15,2,5,1,4.2299,2.997,341.53,0.74,27.3,70.9,1,50,3.1301
1,2024-05-01 08:30:00,8,30,2,5,0,0.2896,2.8711,327.19,0.74,29.6,100.0,1,49,0.2143
2,2024-05-01 08:30:00,8,30,2,5,0,0.2516,2.8711,327.19,0.74,29.6,100.0,1,50,0.1862
3,2024-05-01 08:30:00,8,30,2,5,1,8.841,2.8711,327.19,0.74,29.6,32.5,1,55,6.5423
4,2024-05-01 08:30:00,8,30,2,5,1,8.4761,2.8711,327.19,0.74,29.6,33.9,1,55,6.2723
5,2024-05-01 08:30:00,8,30,2,5,1,6.3021,2.8711,327.19,0.74,29.6,45.6,1,61,4.6636
6,2024-05-01 08:30:00,8,30,2,5,1,6.6073,2.8711,327.19,0.74,29.6,43.5,1,54,4.8894
7,2024-05-01 08:30:00,8,30,2,5,0,0.0538,2.8711,327.19,0.74,29.6,100.0,1,49,0.0398
8,2024-05-01 08:30:00,8,30,2,5,0,0.0713,2.8711,327.19,0.74,29.6,100.0,1,53,0.0528
1,2024-05-01 08:45:00,8,45,2,5,0,0.3091,2.4246,276.3,0.74,29.3,100.0,1,45,0.2287
2,2024-05-01 08:45:00,8,45,2,5,1,13.3012,2.4246,276.3,0.74,29.3,18.2,1,60,9.8429
3,2024-05-01 08:45:00,8,45,2,5,0,0.1962,2.4246,276.3,0.74,29.3,100.0,1,43,0.1452
4,2024-05-01 08:45:00,8,45,2,5,0,0.1575,2.4246,276.3,0.74,29.3,100.0,1,45,0.1166
5,2024-05-01 08:45:00,8,45,2,5,1,6.7505,2.4246,276.3,0.74,29.3,35.9,1,57,4.9954
6,2024-05-01 08:45:00,8,45,2,5,0,0.1179,2.4246,276.3,0.74,29.3,100.0,1,48,0.0872
7,2024-05-01 08:45:00,8,45,2,5,0,0.057,2.4246,276.3,0.74,29.3,100.0,1,50,0.0422
8,2024-05-01 08:45:00,8,45,2,5,1,4.1869,2.4246,276.3,0.74,29.3,57.9,1,52,3.0983
1,2024-05-01 09:00:00,9,0,2,5,0,0.2288,4.3714,498.17,0.74,30.5,100.0,1,47,0.1693
2,2024-05-01 09:00:00,9,0,2,5,1,14.9316,4.3714,498.17,0.74,30.5,29.3,1,58,11.0494
3,2024-05-01 09:00:00,9,0,2,5,1,10.0421,4.3714,498.17,0.74,30.5,43.5,1,54,7.4312
4,2024-05-01 09:00:00,9,0,2,5,0,0.1266,4.3714,498.17,0.74,30.5,100.0,1,53,0.0937
5,2024-05-01 09:00:00,9,0,2,5,0,0.0967,4.3714,498.17,0.74,30.5,100.0,1,48,0.0716
6,2024-05-01 09:00:00,9,0,2,5,1,6.5474,4.3714,498.17,0.74,30.5,66.8,1,50,4.8451
7,2024-05-01 09:00:00,9,0,2,5,0,0.0612,4.3714,498.17,0.74,30.5,100.0,1,54,0.0453
8,2024-05-01 09:00:00,9,0,2,5,1,4.453,4.3714,498.17,0.74,30.5,98.2,1,45,3.2952
1,2024-05-01 09:15:00,9,15,2,5,0,0.3272,4.7957,546.52,0.74,27.6,100.0,1,48,0.2421
2,2024-05-01 09:15:00,9,15,2,5,1,10.3531,4.7957,546.52,0.74,27.6,46.3,1,59,7.6613
3,2024-05-01 09:15:00,9,15,2,5,1,9.3672,4.7957,546.52,0.74,27.6,51.2,1,62,6.9317
4,2024-05-01 09:15:00,9,15,2,5,0,0.1567,4.7957,546.52,0.74,27.6,100.0,1,50,0.116
5,2024-05-01 09:15:00,9,15,2,5,0,0.1213,4.7957,546.52,0.74,27.6,100.0,1,52,0.0898
6,2024-05-01 09:15:00,9,15,2,5,1,6.2639,4.7957,546.52,0.74,27.6,76.6,1,53,4.6353
7,2024-05-01 09:15:00,9,15,2,5,0,0.0484,4.7957,546.52,0.74,27.6,100.0,1,55,0.0358
8,2024-05-01 09:15:00,9,15,2,5,0,0.0727,4.7957,546.52,0.74,27.6,100.0,1,53,0.0538
1,2024-05-01 09:30:00,9,30,2,5,1,14.0764,4.7593,542.37,0.74,29.4,33.8,1,58,10.4165
2,2024-05-01 09:30:00,9,30,2,5,1,12.5841,4.7593,542.37,0.74,29.4,37.8,1,59,9.3122
3,2024-05-01 09:30:00,9,30,2,5,0,0.1619,4.7593,542.37,0.74,29.4,100.0,1,49,0.1198
4,2024-05-01 09:30:00,9,30,2,5,0,0.1682,4.7593,542.37,0.74,29.4,100.0,1,48,0.1245
5,2024-05-01 09:30:00,9,30,2,5,0,0.0902,4.7593,542.37,0.74,29.4,100.0,1,46,0.0667
6,2024-05-01 09:30:00,9,30,2,5,0,0.1142,4.7593,542.37,0.74,29.4,100.0,1,44,0.0845
7,2024-05-01 09:30:00,9,30,2,5,0,0.0657,4.7593,542.37,0.74,29.4,100.0,1,46,0.0486
8,2024-05-01 09:30:00,9,30,2,5,1,3.6467,4.7593,542.37,0.74,29.4,100.0,1,48,2.6986
1,2024-05-01 09:45:00,9,45,2,5,1,12.4395,5.3166,605.88,0.74,28.8,42.7,1,55,9.2052
2,2024-05-01 09:45:00,9,45,2,5,1,10.7379,5.3166,605.88,0.74,28.8,49.5,1,54,7.946
3,2024-05-01 09:45:00,9,45,2,5,0,0.1742,5.3166,605.88,0.74,28.8,100.0,1,51,0.1289
4,2024-05-01 09:45:00,9,45,2,5,0,0.1579,5.3166,605.88,0.74,28.8,100.0,1,49,0.1168
5,2024-05-01 09:45:00,9,45,2,5,1,5.5691,5.3166,605.88,0.74,28.8,95.5,1,58,4.1211
6,2024-05-01 09:45:00,9,45,2,5,0,0.093,5.3166,605.88,0.74,28.8,100.0,1,50,0.0688
7,2024-05-01 09:45:00,9,45,2,5,0,0.0619,5.3166,605.88,0.74,28.8,100.0,1,50,0.0458
8,2024-05-01 09:45:00,9,45,2,5,0,0.0662,5.3166,605.88,0.74,28.8,100.0,1,49,0.049
1,2024-05-01 10:00:00,10,0,2,5,0,0.2324,7.651,871.91,0.74,26.6,100.0,1,49,0.172
2,2024-05-01 10:00:00,10,0,2,5,0,0.2272,7.651,871.91,0.74,26.6,100.0,1,54,0.1681
3,2024-05-01 10:00:00,10,0,2,5,0,0.1648,7.651,871.91,0.74,26.6,100.0,1,53,0.122
4,2024-05-01 10:00:00,10,0,2,5,0,0.1293,7.651,871.91,0.74,26.6,100.0,1,43,0.0957
5,2024-05-01 10:00:00,10,0,2,5,1,6.3022,7.651,871.91,0.74,26.6,100.0,1,49,4.6636
6,2024-05-01 10:00:00,10,0,2,5,0,0.1326,7.651,871.91,0.74,26.6,100.0,1,45,0.0981
7,2024-05-01 10:00:00,10,0,2,5,0,0.0595,7.651,871.91,0.74,26.6,100.0,1,47,0.044
8,2024-05-01 10:00:00,10,0,2,5,0,0.0723,7.651,871.91,0.74,26.6,100.0,1,52,0.0535
1,2024-05-01 10:15:00,10,15,2,5,0,0.2272,6.9918,796.79,0.74,29.3,100.0,1,46,0.1681
2,2024-05-01 10:15:00,10,15,2,5,0,0.1894,6.9918,796.79,0.74,29.3,100.0,1,48,0.1402
3,2024-05-01 10:15:00,10,15,2,5,0,0.1791,6.9918,796.79,0.74,29.3,100.0,1,51,0.1325
4,2024-05-01 10:15:00,10,15,2,5,0,0.1343,6.9918,796.79,0.74,29.3,100.0,1,49,0.0994
5,2024-05-01 10:15:00,10,15,2,5,0,0.1225,6.9918,796.79,0.74,29.3,100.0,1,48,0.0906
6,2024-05-01 10:15:00,10,15,2,5,1,6.2732,6.9918,796.79,0.74,29.3,100.0,1,50,4.6422
7,2024-05-01 10:15:00,10,15,2,5,0,0.0539,6.9918,796.79,0.74,29.3,100.0,1,46,0.0399
8,2024-05-01 10:15:00,10,15,2,5,0,0.0688,6.9918,796.79,0.74,29.3,100.0,1,51,0.0509
1,2024-05-01 10:30:00,10,30,2,5,1,13.4148,5.4985,626.61,0.74,30.9,41.0,1,53,9.927
2,2024-05-01 10:30:00,10,30,2,5,0,0.2331,5.4985,626.61,0.74,30.9,100.0,1,52,0.1725
3,2024-05-01 10:30:00,10,30,2,5,0,0.1626,5.4985,626.61,0.74,30.9,100.0,1,45,0.1203
4,2024-05-01 10:30:00,10,30,2,5,0,0.1531,5.4985,626.61,0.74,30.9,100.0,1,44,0.1133
5,2024-05-01 10:30:00,10,30,2,5,0,0.1327,5.4985,626.61,0.74,30.9,100.0,1,48,0.0982
6,2024-05-01 10:30:00,10,30,2,5,1,5.8639,5.4985,626.61,0.74,30.9,93.8,1,51,4.3393
7,2024-05-01 10:30:00,10,30,2,5,1,3.0651,5.4985,626.61,0.74,30.9,100.0,1,53,2.2682
8,2024-05-01 10:30:00,10,30,2,5,1,4.14,5.4985,626.61,0.74,30.9,100.0,1,50,3.0636
1,2024-05-01 10:45:00,10,45,2,5,0,0.2552,6.1617,702.18,0.74,28.2,100.0,1,56,0.1888
2,2024-05-01 10:45:00,10,45,2,5,0,0.2032,6.1617,702.18,0.74,28.2,100.0,1,51,0.1504
3,2024-05-01 10:45:00,10,45,2,5,0,0.1444,6.1617,702.18,0.74,28.2,100.0,1,46,0.1069
4,2024-05-01 10:45:00,10,45,2,5,0,0.1363,6.1617,702.18,0.74,28.2,100.0,1,50,0.1009
5,2024-05-01 10:45:00,10,45,2,5,0,0.0908,6.1617,702.18,0.74,28.2,100.0,1,45,0.0672
6,2024-05-01 10:45:00,10,45,2,5,1,6.4397,6.1617,702.18,0.74,28.2,95.7,1,56,4.7654
7,2024-05-01 10:45:00,10,45,2,5,0,0.0637,6.1617,702.18,0.74,28.2,100.0,1,52,0.0471
8,2024-05-01 10:45:00,10,45,2,5,1,4.1896,6.1617,702.18,0.74,28.2,100.0,1,52,3.1003
1,2024-05-01 11:00:00,11,0,2,5,0,0.2447,8.5988,979.92,0.74,28.5,100.0,1,49,0.1811
2,2024-05-01 11:00:00,11,0,2,5,1,12.8396,8.5988,979.92,0.74,28.5,67.0,1,51,9.5013
3,2024-05-01 11:00:00,11,0,2,5,0,0.1462,8.5988,979.92,0.74,28.5,100.0,1,49,0.1082
4,2024-05-01 11:00:00,11,0,2,5,1,7.9564,8.5988,979.92,0.74,28.5,100.0,1,50,5.8877
5,2024-05-01 11:00:00,11,0,2,5,0,0.1171,8.5988,979.92,0.74,28.5,100.0,1,48,0.0867
6,2024-05-01 11:00:00,11,0,2,5,1,5.4115,8.5988,979.92,0.74,28.5,100.0,1,47,4.0045
7,2024-05-01 11:00:00,11,0,2,5,0,0.0612,8.5988,979.92,0.74,28.5,100.0,1,45,0.0453
8,2024-05-01 11:00:00,11,0,2,5,1,4.3009,8.5988,979.92,0.74,28.5,100.0,1,44,3.1827
1,2024-05-01 11:15:00,11,15,2,5,0,0.3304,8.8512,1008.69,0.74,26.5,100.0,1,47,0.2445
2,2024-05-01 11:15:00,11,15,2,5,0,0.1828,8.8512,1008.69,0.74,26.5,100.0,1,51,0.1353
3,2024-05-01 11:15:00,11,15,2,5,0,0.1527,8.8512,1008.69,0.74,26.5,100.0,1,48,0.113
4,2024-05-01 11:15:00,11,15,2,5,0,0.1498,8.8512,1008.69,0.74,26.5,100.0,1,50,0.1109
5,2024-05-01 11:15:00,11,15,2,5,1,5.263,8.8512,1008.69,0.74,26.5,100.0,1,52,3.8946
6,2024-05-01 11:15:00,11,15,2,5,1,5.9651,8.8512,1008.69,0.74,26.5,100.0,1,50,4.4142
7,2024-05-01 11:15:00,11,15,2,5,0,0.0467,8.8512,1008.69,0.74,26.5,100.0,1,49,0.0346
8,2024-05-01 11:15:00,11,15,2,5,0,0.0807,8.8512,1008.69,0.74,26.5,100.0,1,55,0.0597
1,2024-05-01 11:30:00,11,30,2,5,1,16.6551,6.6421,756.94,0.74,26.4,39.9,1,57,12.3248
2,2024-05-01 11:30:00,11,30,2,5,0,0.2045,6.6421,756.94,0.74,26.4,100.0,1,44,0.1513
3,2024-05-01 11:30:00,11,30,2,5,0,0.1412,6.6421,756.94,0.74,26.4,100.0,1,53,0.1045
4,2024-05-01 11:30:00,11,30,2,5,0,0.175,6.6421,756.94,0.74,26.4,100.0,1,45,0.1295
5,2024-05-01 11:30:00,11,30,2,5,0,0.1144,6.6421,756.94,0.74,26.4,100.0,1,49,0.0847
6,2024-05-01 11:30:00,11,30,2,5,0,0.1293,6.6421,756.94,0.74,26.4,100.0,1,52,0.0957
7,2024-05-01 11:30:00,11,30,2,5,0,0.0598,6.6421,756.94,0.74,26.4,100.0,1,51,0.0443
8,2024-05-01 11:30:00,11,30,2,5,1,4.3919,6.6421,756.94,0.74,26.4,100.0,1,51,3.25
1,2024-05-01 11:45:00,11,45,2,5,0,0.2499,7.5452,859.86,0.74,24.5,100.0,1,52,0.1849
2,2024-05-01 11:45:00,11,45,2,5,0,0.1831,7.5452,859.86,0.74,24.5,100.0,1,50,0.1355
3,2024-05-01 11:45:00,11,45,2,5,0,0.1821,7.5452,859.86,0.74,24.5,100.0,1,51,0.1348
4,2024-05-01 11:45:00,11,45,2,5,0,0.1783,7.5452,859.86,0.74,24.5,100.0,1,49,0.1319
5,2024-05-01 11:45:00,11,45,2,5,0,0.1325,7.5452,859.86,0.74,24.5,100.0,1,53,0.098
6,2024-05-01 11:45:00,11,45,2,5,1,6.1078,7.5452,859.86,0.74,24.5,100.0,1,48,4.5198
7,2024-05-01 11:45:00,11,45,2,5,0,0.0637,7.5452,859.86,0.74,24.5,100.0,1,52,0.0471
8,2024-05-01 11:45:00,11,45,2,5,1,4.1336,7.5452,859.86,0.74,24.5,100.0,1,48,3.0589
1,2024-05-01 12:00:00,12,0,2,5,0,0.2337,7.9645,907.63,0.74,25.0,100.0,1,46,0.1729
2,2024-05-01 12:00:00,12,0,2,5,1,14.2551,7.9645,907.63,0.74,25.0,55.9,1,53,10.5488
3,2024-05-01 12:00:00,12,0,2,5,1,8.8787,7.9645,907.63,0.74,25.0,89.7,1,55,6.5702
4,2024-05-01 12:00:00,12,0,2,5,0,0.1391,7.9645,907.63,0.74,25.0,100.0,1,50,0.1029
5,2024-05-01 12:00:00,12,0,2,5,0,0.1182,7.9645,907.63,0.74,25.0,100.0,1,50,0.0875
6,2024-05-01 12:00:00,12,0,2,5,0,0.1005,7.9645,907.63,0.74,25.0,100.0,1,52,0.0744
7,2024-05-01 12:00:00,12,0,2,5,0,0.0455,7.9645,907.63,0.74,25.0,100.0,1,50,0.0337
8,2024-05-01 12:00:00,12,0,2,5,0,0.0882,7.9645,907.63,0.74,25.0,100.0,1,53,0.0653
1,2024-05-01 12:15:00,12,15,2,5,0,0.2702,9.0587,1032.33,0.74,24.4,100.0,1,56,0.1999
2,2024-05-01 12:15:00,12,15,2,5,0,0.2586,9.0587,1032.33,0.74,24.4,100.0,1,48,0.1914
3,2024-05-01 12:15:00,12,15,2,5,1,7.9006,9.0587,1032.33,0.74,24.4,100.0,1,44,5.8464
4,2024-05-01 12:15:00,12,15,2,5,0,0.1643,9.0587,1032.33,0.74,24.4,100.0,1,48,0.1216
5,2024-05-01 12:15:00,12,15,2,5,1,6.0021,9.0587,1032.33,0.74,24.4,100.0,1,45,4.4416
6,2024-05-01 12:15:00,12,15,2,5,1,5.6677,9.0587,1032.33,0.74,24.4,100.0,1,46,4.1941
7,2024-05-01 12:15:00,12,15,2,5,0,0.0459,9.0587,1032.33,0.74,24.4,100.0,1,47,0.034
8,2024-05-01 12:15:00,12,15,2,5,1,3.4232,9.0587,1032.33,0.74,24.4,100.0,1,46,2.5332
1,2024-05-01 12:30:00,12,30,2,5,0,0.3319,7.5446,859.78,0.74,26.5,100.0,1,52,0.2456
2,2024-05-01 12:30:00,12,30,2,5,1,13.1494,7.5446,859.78,0.74,26.5,57.4,1,61,9.7306
3,2024-05-01 12:30:00,12,30,2,5,0,0.1463,7.5446,859.78,0.74,26.5,100.0,1,47,0.1083
4,2024-05-01 12:30:00,12,30,2,5,0,0.1795,7.5446,859.78,0.74,26.5,100.0,1,53,0.1328
5,2024-05-01 12:30:00,12,30,2,5,0,0.1131,7.5446,859.78,0.74,26.5,100.0,1,54,0.0837
6,2024-05-01 12:30:00,12,30,2,5,1,5.8152,7.5446,859.78,0.74,26.5,100.0,1,48,4.3032
7,2024-05-01 12:30:00,12,30,2,5,1,2.9114,7.5446,859.78,0.74,26.5,100.0,1,48,2.1544
8,2024-05-01 12:30:00,12,30,2,5,1,3.8769,7.5446,859.78,0.74,26.5,100.0,1,53,2.8689
1,2024-05-01 12:45:00,12,45,2,5,0,0.3033,9.189,1047.17,0.74,24.6,100.0,1,50,0.2244
2,2024-05-01 12:45:00,12,45,2,5,0,0.2002,9.189,1047.17,0.74,24.6,100.0,1,48,0.1481
3,2024-05-01 12:45:00,12,45,2,5,0,0.1501,9.189,1047.17,0.74,24.6,100.0,1,56,0.1111
4,2024-05-01 12:45:00,12,45,2,5,0,0.1548,9.189,1047.17,0.74,24.6,100.0,1,52,0.1146
5,2024-05-01 12:45:00,12,45,2,5,0,0.0941,9.189,1047.17,0.74,24.6,100.0,1,48,0.0696
6,2024-05-01 12:45:00,12,45,2,5,1,6.4565,9.189,1047.17,0.74,24.6,100.0,1,51,4.7778
7,2024-05-01 12:45:00,12,45,2,5,0,0.0574,9.189,1047.17,0.74,24.6,100.0,1,53,0.0425
8,2024-05-01 12:45:00,12,45,2,5,1,4.0381,9.189,1047.17,0.74,24.6,100.0,1,47,2.9882
1,2024-05-01 13:00:00,13,0,2,5,1,14.0469,7.3408,836.56,0.74,22.7,52.3,1,60,10.3947
2,2024-05-01 13:00:00,13,0,2,5,0,0.1998,7.3408,836.56,0.74,22.7,100.0,1,48,0.1479
3,2024-05-01 13:00:00,13,0,2,5,0,0.1925,7.3408,836.56,0.74,22.7,100.0,1,50,0.1424
4,2024-05-01 13:00:00,13,0,2,5,1,5.7634,7.3408,836.56,0.74,22.7,100.0,1,47,4.2649
5,2024-05-01 13:00:00,13,0,2,5,1,6.783,7.3408,836.56,0.74,22.7,100.0,1,50,5.0194
6,2024-05-01 13:00:00,13,0,2,5,0,0.1057,7.3408,836.56,0.74,22.7,100.0,1,51,0.0782
7,2024-05-01 13:00:00,13,0,2,5,0,0.051,7.3408,836.56,0.74,22.7,100.0,1,55,0.0377
8,2024-05-01 13:00:00,13,0,2,5,0,0.0864,7.3408,836.56,0.74,22.7,100.0,1,51,0.0639
1,2024-05-01 13:15:00,13,15,2,5,0,0.3035,8.9831,1023.72,0.74,25.0,100.0,1,51,0.2246
2,2024-05-01 13:15:00,13,15,2,5,1,14.0342,8.9831,1023.72,0.74,25.0,64.0,1,58,10.3853
3,2024-05-01 13:15:00,13,15,2,5,0,0.1457,8.9831,1023.72,0.74,25.0,100.0,1,48,0.1078
4,2024-05-01 13:15:00,13,15,2,5,1,7.6165,8.9831,1023.72,0.74,25.0,100.0,1,47,5.6362
5,2024-05-01 13:15:00,13,15,2,5,0,0.1268,8.9831,1023.72,0.74,25.0,100.0,1,51,0.0938
6,2024-05-01 13:15:00,13,15,2,5,0,0.1274,8.9831,1023.72,0.74,25.0,100.0,1,49,0.0943
7,2024-05-01 13:15:00,13,15,2,5,0,0.0515,8.9831,1023.72,0.74,25.0,100.0,1,49,0.0381
8,2024-05-01 13:15:00,13,15,2,5,1,4.1669,8.9831,1023.72,0.74,25.0,100.0,1,50,3.0835
1,2024-05-01 13:30:00,13,30,2,5,1,17.1301,7.3536,838.02,0.74,24.9,42.9,1,62,12.6763
2,2024-05-01 13:30:00,13,30,2,5,0,0.1896,7.3536,838.02,0.74,24.9,100.0,1,50,0.1403
3,2024-05-01 13:30:00,13,30,2,5,0,0.2,7.3536,838.02,0.74,24.9,100.0,1,54,0.148
4,2024-05-01 13:30:00,13,30,2,5,1,9.0463,7.3536,838.02,0.74,24.9,81.3,1,47,6.6943
5,2024-05-01 13:30:00,13,30,2,5,1,6.2422,7.3536,838.02,0.74,24.9,100.0,1,51,4.6192
6,2024-05-01 13:30:00,13,30,2,5,0,0.0931,7.3536,838.02,0.74,24.9,100.0,1,53,0.0689
7,2024-05-01 13:30:00,13,30,2,5,0,0.0465,7.3536,838.02,0.74,24.9,100.0,1,46,0.0344
8,2024-05-01 13:30:00,13,30,2,5,0,0.0775,7.3536,838.02,0.74,24.9,100.0,1,53,0.0573
1,2024-05-01 13:45:00,13,45,2,5,0,0.3103,7.2458,825.73,0.74,22.9,100.0,1,51,0.2296
2,2024-05-01 13:45:00,13,45,2,5,0,0.1822,7.2458,825.73,0.74,22.9,100.0,1,54,0.1348
3,2024-05-01 13:45:00,13,45,2,5,0,0.1811,7.2458,825.73,0.74,22.9,100.0,1,49,0.134
4,2024-05-01 13:45:00,13,45,2,5,0,0.1468,7.2458,825.73,0.74,22.9,100.0,1,45,0.1086
5,2024-05-01 13:45:00,13,45,2,5,0,0.0974,7.2458,825.73,0.74,22.9,100.0,1,43,0.0721
6,2024-05-01 13:45:00,13,45,2,5,0,0.1258,7.2458,825.73,0.74,22.9,100.0,1,46,0.0931
7,2024-05-01 13:45:00,13,45,2,5,0,0.0469,7.2458,825.73,0.74,22.9,100.0,1,52,0.0347
8,2024-05-01 13:45:00,13,45,2,5,1,4.4926,7.2458,825.73,0.74,22.9,100.0,1,53,3.3245
1,2024-05-01 14:00:00,14,0,2,5,0,0.3312,7.4528,849.32,0.74,20.3,100.0,1,55,0.2451
2,2024-05-01 14:00:00,14,0,2,5,0,0.2158,7.4528,849.32,0.74,20.3,100.0,1,46,0.1597
3,2024-05-01 14:00:00,14,0,2,5,0,0.1535,7.4528,849.32,0.74,20.3,100.0,1,49,0.1136
4,2024-05-01 14:00:00,14,0,2,5,0,0.1736,7.4528,849.32,0.74,20.3,100.0,1,50,0.1285
5,2024-05-01 14:00:00,14,0,2,5,1,5.7768,7.4528,849.32,0.74,20.3,100.0,1,47,4.2748
6,2024-05-01 14:00:00,14,0,2,5,1,6.189,7.4528,849.32,0.74,20.3,100.0,1,49,4.5799
7,2024-05-01 14:00:00,14,0,2,5,1,3.3245,7.4528,849.32,0.74,20.3,100.0,1,48,2.4601
8,2024-05-01 14:00:00,14,0,2,5,0,0.0742,7.4528,849.32,0.74,20.3,100.0,1,50,0.0549
1,2024-05-01 14:15:00,14,15,2,5,0,0.3106,7.8651,896.31,0.74,22.9,100.0,1,51,0.2298
2,2024-05-01 14:15:00,14,15,2,5,0,0.2364,7.8651,896.31,0.74,22.9,100.0,1,50,0.1749
3,2024-05-01 14:15:00,14,15,2,5,0,0.1888,7.8651,896.31,0.74,22.9,100.0,1,52,0.1397
4,2024-05-01 14:15:00,14,15,2,5,0,0.1489,7.8651,896.31,0.74,22.9,100.0,1,47,0.1102
5,2024-05-01 14:15:00,14,15,2,5,1,7.0955,7.8651,896.31,0.74,22.9,100.0,1,49,5.2507
6,2024-05-01 14:15:00,14,15,2,5,1,5.3988,7.8651,896.31,0.74,22.9,100.0,1,50,3.9951
7,2024-05-01 14:15:00,14,15,2,5,1,2.8962,7.8651,896.31,0.74,22.9,100.0,1,52,2.1432
8,2024-05-01 14:15:00,14,15,2,5,1,3.8716,7.8651,896.31,0.74,22.9,100.0,1,48,2.865
1,2024-05-01 14:30:00,14,30,2,5,0,0.2925,6.4408,734.0,0.74,21.3,100.0,1,42,0.2164
2,2024-05-01 14:30:00,14,30,2,5,1,14.338,6.4408,734.0,0.74,21.3,44.9,1,52,10.6101
